"Basin_Name","HUCs","Date_of_Data","Date_Report_Created","Basin_Export_Descriptor","All_Sites_Names","All_Sites_Count","Sites_Used_Names","Sites_Used_Count","Basin_Index_Percent_of_POR_Median","Site","Value_kac_ft","Normal_kac_ft","Site","Value_kac_ft","Normal_kac_ft","Site","Value_kac_ft","Normal_kac_ft","Site","Value_kac_ft","Normal_kac_ft","Site","Value_kac_ft","Normal_kac_ft","Site","Value_kac_ft","Normal_kac_ft","Site","Value_kac_ft","Normal_kac_ft","Site","Value_kac_ft","Normal_kac_ft","Site","Value_kac_ft","Normal_kac_ft","Site","Value_kac_ft","Normal_kac_ft","Site","Value_kac_ft","Normal_kac_ft","Site","Value_kac_ft","Normal_kac_ft","Site","Value_kac_ft","Normal_kac_ft","Site","Value_kac_ft","Normal_kac_ft","Site","Value_kac_ft","Normal_kac_ft"
"Provo-Utah Lake-Jordan","160202	","October 1, 2001 - September 30, 2002","4-08-2023, 07:54 PM MDT","Basin Index percentages are calculated using only stations associated with the basin that have both a value and a normal for the selected date or date range.  Values are summed and divided by the sum of normals for the same set of stations, and multiplied by 100.  In the case where all stations have a normal=0, no basin index percentage will be calculated.","American Fk ab Upper Powerplant; Big Cottonwood Ck nr SLC; City Ck nr SLC; Dell Fk nr SLC; Emigration Ck nr SLC; Little Cottonwood Ck nr SLC; Mill Ck nr SLC; Parleys Ck nr SLC; Provo R at Hailstone; Provo R at Woodland; Provo R bl Deer Ck Dam; Salt Ck at Nephi; Spanish Fk at Castilla; Utah Lake Inflow; W Canyon Ck nr Cedar Fort","15","American Fk ab Upper Powerplant; Big Cottonwood Ck nr SLC; City Ck nr SLC; Dell Fk nr SLC; Emigration Ck nr SLC; Little Cottonwood Ck nr SLC; Mill Ck nr SLC; Parleys Ck nr SLC; Provo R at Hailstone; Provo R at Woodland; Provo R bl Deer Ck Dam; Salt Ck at Nephi; Spanish Fk at Castilla; Utah Lake Inflow; W Canyon Ck nr Cedar Fort","15","43","American Fk ab Upper Powerplant","25983.48","38169.93","Big Cottonwood Ck nr SLC","41373.2","49412.2","City Ck nr SLC","8257.19","11291.08","Dell Fk nr SLC","3832","7338.8","Emigration Ck nr SLC","3498.87","4171.72","Little Cottonwood Ck nr SLC","37551.05","46477.36","Mill Ck nr SLC","7618.51","10479.98","Parleys Ck nr SLC","10970.83","17933.35","Provo R at Hailstone","74726.33","134400","Provo R at Woodland","68709.16","135175.99","Provo R bl Deer Ck Dam","126906.19","206762.76","Salt Ck at Nephi","4770.46","14356.46","Spanish Fk at Castilla","34345.79","87820.29","Utah Lake Inflow","106645.24","526988.93","W Canyon Ck nr Cedar Fort","733.37","1626.3"
"Weber-Ogden","160201	","October 1, 2001 - September 30, 2002","4-08-2023, 07:54 PM MDT","Basin Index percentages are calculated using only stations associated with the basin that have both a value and a normal for the selected date or date range.  Values are summed and divided by the sum of normals for the same set of stations, and multiplied by 100.  In the case where all stations have a normal=0, no basin index percentage will be calculated.","Chalk Ck at Coalville; East Canyon Ck nr Jeremy Ranch; East Canyon Ck nr Morgan; Echo Reservoir Inflow; Lost Ck Reservoir Inflow; Pineview Reservoir Inflow; Rockport Reservoir Inflow; SF Ogden R nr Huntsville; Weber R at Gateway; Weber R nr Coalville; Weber R nr Oakley","11","Chalk Ck at Coalville; East Canyon Ck nr Jeremy Ranch; East Canyon Ck nr Morgan; Echo Reservoir Inflow; Lost Ck Reservoir Inflow; Pineview Reservoir Inflow; Rockport Reservoir Inflow; SF Ogden R nr Huntsville; Weber R at Gateway; Weber R nr Coalville; Weber R nr Oakley","11","59","Chalk Ck at Coalville","23622.74","45267.19","East Canyon Ck nr Jeremy Ranch","15734.67","17725.63","East Canyon Ck nr Morgan","14849.04","39174.62","Echo Reservoir Inflow","118999.34","200078.5","Lost Ck Reservoir Inflow","12214.22","14485.28","Pineview Reservoir Inflow","90857.98","166186.5","Rockport Reservoir Inflow","101487.3","191443.69","SF Ogden R nr Huntsville","59472.57","76045.22","Weber R at Gateway","261951.6","429880.99","Weber R nr Coalville","106235.73","176436.16","Weber R nr Oakley","89493.72","153692.22"
