"Basin_Name","HUCs","Date_of_Data","Date_Report_Created","Basin_Export_Descriptor","All_Sites_Names","All_Sites_Count","Sites_Used_Names","Sites_Used_Count","Basin_Index_Percent_of_POR_Median","Site","Value_kac_ft","Normal_kac_ft","Site","Value_kac_ft","Normal_kac_ft","Site","Value_kac_ft","Normal_kac_ft","Site","Value_kac_ft","Normal_kac_ft","Site","Value_kac_ft","Normal_kac_ft","Site","Value_kac_ft","Normal_kac_ft","Site","Value_kac_ft","Normal_kac_ft","Site","Value_kac_ft","Normal_kac_ft","Site","Value_kac_ft","Normal_kac_ft","Site","Value_kac_ft","Normal_kac_ft","Site","Value_kac_ft","Normal_kac_ft","Site","Value_kac_ft","Normal_kac_ft","Site","Value_kac_ft","Normal_kac_ft","Site","Value_kac_ft","Normal_kac_ft","Site","Value_kac_ft","Normal_kac_ft"
"Provo-Utah Lake-Jordan","160202	","October 1, 2022 - September 30, 2023","4-08-2023, 07:55 PM MDT","Basin Index percentages are calculated using only stations associated with the basin that have both a value and a normal for the selected date or date range.  Values are summed and divided by the sum of normals for the same set of stations, and multiplied by 100.  In the case where all stations have a normal=0, no basin index percentage will be calculated.","American Fk ab Upper Powerplant; Big Cottonwood Ck nr SLC; City Ck nr SLC; Dell Fk nr SLC; Emigration Ck nr SLC; Little Cottonwood Ck nr SLC; Mill Ck nr SLC; Parleys Ck nr SLC; Provo R at Hailstone; Provo R at Woodland; Provo R bl Deer Ck Dam; Salt Ck at Nephi; Spanish Fk at Castilla; Utah Lake Inflow; W Canyon Ck nr Cedar Fort","15",,"0",,"American Fk ab Upper Powerplant","N/A","38169.93","Big Cottonwood Ck nr SLC","N/A","49412.2","City Ck nr SLC","N/A","11291.08","Dell Fk nr SLC","N/A","7338.8","Emigration Ck nr SLC","N/A","4171.72","Little Cottonwood Ck nr SLC","N/A","46477.36","Mill Ck nr SLC","N/A","10479.98","Parleys Ck nr SLC","N/A","17933.35","Provo R at Hailstone","N/A","134400","Provo R at Woodland","N/A","135175.99","Provo R bl Deer Ck Dam","N/A","206762.76","Salt Ck at Nephi","N/A","14356.46","Spanish Fk at Castilla","N/A","87820.29","Utah Lake Inflow","N/A","526988.93","W Canyon Ck nr Cedar Fort","N/A","1626.3"
"Weber-Ogden","160201	","October 1, 2022 - September 30, 2023","4-08-2023, 07:55 PM MDT","Basin Index percentages are calculated using only stations associated with the basin that have both a value and a normal for the selected date or date range.  Values are summed and divided by the sum of normals for the same set of stations, and multiplied by 100.  In the case where all stations have a normal=0, no basin index percentage will be calculated.","Chalk Ck at Coalville; East Canyon Ck nr Jeremy Ranch; East Canyon Ck nr Morgan; Echo Reservoir Inflow; Lost Ck Reservoir Inflow; Pineview Reservoir Inflow; Rockport Reservoir Inflow; SF Ogden R nr Huntsville; Weber R at Gateway; Weber R nr Coalville; Weber R nr Oakley","11",,"0",,"Chalk Ck at Coalville","N/A","45267.19","East Canyon Ck nr Jeremy Ranch","N/A","17725.63","East Canyon Ck nr Morgan","N/A","39174.62","Echo Reservoir Inflow","N/A","200078.5","Lost Ck Reservoir Inflow","N/A","14485.28","Pineview Reservoir Inflow","N/A","166186.5","Rockport Reservoir Inflow","N/A","191443.69","SF Ogden R nr Huntsville","N/A","76045.22","Weber R at Gateway","N/A","429880.99","Weber R nr Coalville","N/A","176436.16","Weber R nr Oakley","N/A","153692.22"
