STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,TEMP,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNDP,FRSHTT
72572024127,1/1/2011,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",11.8,24,5,24,1027.2,22,874.7,24,8.5,24,5.4,24,9.9,999.9,21, ,5, ,0.06,G,3.1,1000
72572024127,1/2/2011,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",15.1,24,6.2,24,1029.4,24,877.5,24,10,24,2.9,24,6,999.9,24.1, ,5, ,0,G,3.1,0
72572024127,1/3/2011,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",21,24,13.8,24,1023.5,24,873.6,24,10,24,2.3,24,8,999.9,26.1, ,7, ,0,G,3.1,0
72572024127,1/4/2011,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",20.3,24,16,24,1027.2,24,876.8,24,6.9,24,2.3,24,6,999.9,27, ,14, ,0,G,3.1,1000
72572024127,1/5/2011,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",19.3,24,15,24,1031.7,24,880.6,24,6.1,24,2.5,24,6,999.9,30, ,12, ,0,G,3.1,0
72572024127,1/6/2011,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",18.3,24,15.2,24,1035.2,20,883.3,22,3.3,24,2.7,24,8,999.9,30, ,12, ,0,G,3.1,100000
72572024127,1/7/2011,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",19.8,24,17.3,24,1030.1,18,877.2,13,1.2,24,3.2,24,7,999.9,25, ,12, ,0,G,3.1,1000
72572024127,1/8/2011,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",20.9,24,17.8,24,1018.8,18,869.8,24,2,24,2.7,24,6,999.9,25, ,17.1, ,0,G,2,0
72572024127,1/9/2011,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",21.2,24,18.4,24,1015.9,14,867.2,20,4.1,24,4,24,8.9,999.9,24.8,*,12.2,*,0.09,G,3.9,101000
72572024127,1/10/2011,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",17.3,24,12.2,24,1024.1,21,874.2,23,8,24,4.5,24,8.9,18.1,24.1, ,10, ,0.02,G,3.9,101000
72572024127,1/11/2011,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",15.5,24,6.2,24,1032.4,24,880.6,24,10,24,6.6,24,8.9,999.9,25, ,8.1, ,0.02,G,3.9,0
72572024127,1/12/2011,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",18.5,24,10.9,24,1033.7,24,881.7,24,10,24,1.6,24,6,999.9,28, ,9, ,0,G,3.9,0
72572024127,1/13/2011,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",23.9,24,18.2,24,1032.6,24,882,24,10,24,3.4,24,8.9,999.9,32, ,12, ,0,G,3.1,0
72572024127,1/14/2011,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",29.1,24,26,24,1031.7,20,881.5,24,5.1,24,3.4,24,9.9,999.9,37.9, ,18, ,0.1,G,3.1,11000
72572024127,1/15/2011,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",30.6,24,27.3,24,1032.6,24,883.2,24,6.1,24,3.4,24,9.9,999.9,39, ,26.1, ,0.01,G,3.1,0
