STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,TEMP,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNDP,FRSHTT
72572024127,1/1/2021,40.77069,-111.96503,1288.4,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",26.8,24,23.5,24,1025.5,20,876.9,24,6.7,24,3.6,24,9.9,999.9,34, ,17.1, ,0,G,999.9,100000
72572024127,1/2/2021,40.77069,-111.96503,1288.4,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",29.6,24,19.8,24,1025.4,24,876.7,24,10,24,2.9,24,12,999.9,39, ,17.1, ,0,G,999.9,0
72572024127,1/3/2021,40.77069,-111.96503,1288.4,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",28.6,24,22.1,24,1022.7,22,874.6,24,9,24,4.6,24,12,999.9,39, ,23, ,0,G,999.9,101000
72572024127,1/4/2021,40.77069,-111.96503,1288.4,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",33.1,24,26.7,24,1023.4,24,875.6,24,10,24,7.7,24,12,999.9,45, ,23, ,0.02,G,999.9,0
72572024127,1/5/2021,40.77069,-111.96503,1288.4,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",36.3,24,28.3,24,1020.1,23,873,24,9.2,24,7.4,24,17.3,35.9,45, ,26.1, ,0.05,G,999.9,10000
72572024127,1/6/2021,40.77069,-111.96503,1288.4,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",30.8,24,19.7,24,1028.8,24,880.3,24,10,24,5.5,24,11.1,999.9,43, ,24.1, ,0,I,999.9,0
72572024127,1/7/2021,40.77069,-111.96503,1288.4,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",31.1,24,22.3,24,1025.3,24,877.1,24,9.8,24,4.8,24,9.9,999.9,43, ,21, ,0,G,999.9,0
72572024127,1/8/2021,40.77069,-111.96503,1288.4,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",31,24,21.9,24,1026.6,24,878.5,24,9.9,24,3.4,24,8.9,999.9,43, ,21, ,0,G,999.9,100000
72572024127,1/9/2021,40.77069,-111.96503,1288.4,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",30.7,24,23.6,24,1023.7,24,875.6,24,9.1,24,5.7,24,11.1,999.9,43, ,21.9, ,0,G,999.9,0
72572024127,1/10/2021,40.77069,-111.96503,1288.4,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",27.8,24,20.8,24,1030,24,880.6,24,10,24,3.2,24,9.9,999.9,37.9, ,21.9, ,0,G,999.9,0
72572024127,1/11/2021,40.77069,-111.96503,1288.4,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",24.6,24,18.2,24,1032.7,24,882.4,24,9.6,24,4,24,9.9,999.9,37, ,18, ,0,G,999.9,0
72572024127,1/12/2021,40.77069,-111.96503,1288.4,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",26.9,24,19.2,24,1031.3,24,881.3,24,8,24,5.1,24,9.9,999.9,39, ,18, ,0,G,999.9,0
72572024127,1/13/2021,40.77069,-111.96503,1288.4,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",33.6,24,21.7,24,1028,24,879.4,24,7.7,24,4.5,24,15.9,999.9,52, ,18, ,0,G,999.9,0
72572024127,1/14/2021,40.77069,-111.96503,1288.4,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",34.5,24,17,24,1031.4,24,883.1,24,9.8,24,4.8,24,15.9,999.9,52, ,23, ,0,G,999.9,0
72572024127,1/15/2021,40.77069,-111.96503,1288.4,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",31.7,24,13.1,24,1034.5,24,885,24,10,24,5.4,24,9.9,999.9,46.9, ,23, ,0,G,999.9,0
72572024127,1/16/2021,40.77069,-111.96503,1288.4,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",36.1,24,24.5,24,1028.4,24,880.3,24,9.7,24,4.5,24,9.9,999.9,46.9, ,23, ,0.01,G,999.9,1000
72572024127,1/17/2021,40.77069,-111.96503,1288.4,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",33.5,24,25,24,1027.6,24,879.6,24,9.8,24,4.2,24,7,999.9,46.9, ,24.1, ,0,I,999.9,0
72572024127,1/18/2021,40.77069,-111.96503,1288.4,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",35.4,24,25.7,24,1022,24,875.1,24,9.8,24,4.4,24,15.9,999.9,46.9, ,24.1, ,0,G,999.9,0
72572024127,1/19/2021,40.77069,-111.96503,1288.4,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",33.5,24,14.6,24,1024.3,24,876.5,24,10,24,6.7,24,14,32.1,44.1, ,21.9, ,0,G,999.9,0
72572024127,1/20/2021,40.77069,-111.96503,1288.4,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",29.8,24,15.8,24,1027.3,24,878.8,24,10,24,4.7,24,11.1,999.9,44.1, ,21, ,0,G,999.9,0
72572024127,1/21/2021,40.77069,-111.96503,1288.4,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",30.5,24,20.7,24,1020.8,24,873.1,24,9.9,24,2.7,24,6,999.9,43, ,21, ,0,G,999.9,100000
72572024127,1/22/2021,40.77069,-111.96503,1288.4,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",34.2,24,25.1,24,1013,24,867,24,9.8,24,3.3,24,17.1,22.9,50, ,21, ,0,G,999.9,10000
72572024127,1/23/2021,40.77069,-111.96503,1288.4,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",37.3,24,33.3,24,1004.9,18,861,24,7.9,24,8.8,24,15.9,22,50, ,26.1, ,0.01,G,999.9,111000
72572024127,1/24/2021,40.77069,-111.96503,1288.4,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",28.7,24,28,24,1011.3,14,865.3,24,4.3,24,4.2,24,8,999.9,39.9, ,26.1, ,0.35,G,2,1000
72572024127,1/25/2021,40.77069,-111.96503,1288.4,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",27.4,24,26,24,1006.1,17,860.2,24,5.1,24,3.4,24,8,999.9,33.1, ,23, ,0.02,G,2,101000
72572024127,1/26/2021,40.77069,-111.96503,1288.4,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",25.4,24,21.7,24,1004.6,21,859,24,8.3,24,4.5,24,9.9,999.9,33.1, ,19.9, ,0.01,G,1.2,1000
72572024127,1/27/2021,40.77069,-111.96503,1288.4,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",30,24,20.9,24,1017.3,23,869.6,24,8.9,24,13.6,24,22,31.1,36, ,19.9, ,0,G,1.2,101000
72572024127,1/28/2021,40.77069,-111.96503,1288.4,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",39.4,24,24.5,24,1016.1,24,870.3,24,10,24,16.3,24,22.9,29.9,48.9, ,28, ,0,G,999.9,0
72572024127,1/29/2021,40.77069,-111.96503,1288.4,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",45.9,24,22.6,24,1007.2,24,863.6,24,10,24,9.6,24,18.1,22,52, ,35.1, ,0,G,999.9,0
