STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,TEMP,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNDP,FRSHTT
72572024127,1/1/2023,40.77069,-111.96503,1288.4,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",35.7,24,33.2,24,1004.6,15,860.6,24,3.1,24,4.1,24,12,999.9,42.1,*,33.8,*,0.47,G,5.9,111000
72572024127,1/2/2023,40.77069,-111.96503,1288.4,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",32.2,24,28.5,24,1006,10,861.5,24,6.6,24,9,24,13,20,34,*,30.2,*,0.72,G,5.1,1000
72572024127,1/3/2023,40.77069,-111.96503,1288.4,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",31.5,24,27.4,24,1013.3,14,866.5,24,6.3,24,2.3,24,7,999.9,37, ,30, ,0.01,G,5.1,1000
72572024127,1/4/2023,40.77069,-111.96503,1288.4,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",33.1,24,26.7,24,1021,24,873.6,24,9.4,24,5,24,12,999.9,39.9, ,30, ,0,I,3.1,0
72572024127,1/5/2023,40.77069,-111.96503,1288.4,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",38.8,24,26.8,24,1018,24,871.8,24,10,24,8.8,24,15,22.9,45, ,30, ,0,G,2,10000
72572024127,1/6/2023,40.77069,-111.96503,1288.4,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",39.3,24,34.4,24,1016.5,23,870.6,24,9.4,24,7.5,24,15.9,24.1,45, ,35.1, ,0.03,G,1.2,10000
72572024127,1/7/2023,40.77069,-111.96503,1288.4,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",38.5,24,32.2,24,1025.7,24,878.6,24,10,24,6.1,24,9.9,999.9,45, ,33.1, ,0.12,G,1.2,10000
72572024127,1/8/2023,40.77069,-111.96503,1288.4,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",41.7,24,26.3,24,1019.7,24,873.6,24,10,24,9.3,24,15.9,22.9,48.9, ,33.1, ,0,G,999.9,0
72572024127,1/9/2023,40.77069,-111.96503,1288.4,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",39.4,24,28.9,24,1017.1,24,871.4,24,10,24,8,24,18.1,31.1,48.9, ,32, ,0,G,999.9,10000
72572024127,1/10/2023,40.77069,-111.96503,1288.4,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",44.9,24,37.4,24,1009.1,24,865.3,24,10,24,13.3,24,22,32.1,51.1, ,32, ,0.14,G,999.9,10000
72572024127,1/11/2023,40.77069,-111.96503,1288.4,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",38.7,24,33.1,24,1015.3,19,868.2,24,8.2,24,6.1,24,22,42,48.9,*,33.8,*,0.73,G,1.2,11000
72572024127,1/12/2023,40.77069,-111.96503,1288.4,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",38,24,26.1,24,1028.9,24,881.3,24,10,24,7.4,24,12,999.9,48, ,33.1, ,0.05,G,1.2,0
72572024127,1/13/2023,40.77069,-111.96503,1288.4,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",39,24,28.4,24,1027,24,879.7,24,10,24,3.6,24,8,999.9,48.9, ,32, ,0,G,999.9,0
72572024127,1/14/2023,40.77069,-111.96503,1288.4,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",41.4,24,31.5,24,1013,24,867.9,24,9.5,24,6.3,24,19,26,53.1, ,32, ,0,G,999.9,0
72572024127,1/15/2023,40.77069,-111.96503,1288.4,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.6,24,34.2,24,1000.8,19,857.2,24,8.3,24,8.4,24,15.9,22,53.1, ,34, ,0.01,G,999.9,11000
72572024127,1/16/2023,40.77069,-111.96503,1288.4,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",37.9,24,32.9,24,1003.6,20,859.4,24,10,24,6.3,24,12,999.9,43, ,35.1, ,0.26,G,999.9,11000
72572024127,1/17/2023,40.77069,-111.96503,1288.4,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",36.5,24,33.5,24,1001.9,11,858.3,24,4.6,24,4.2,24,11.1,999.9,39,*,33.8,*,0.07,G,999.9,111000
72572024127,1/18/2023,40.77069,-111.96503,1288.4,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",32.6,24,24.9,24,1016.7,18,868.3,24,6.7,24,6.8,24,11.1,999.9,37, ,28, ,0.14,G,1.2,1000
72572024127,1/19/2023,40.77069,-111.96503,1288.4,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",30.6,24,21.2,24,1018.7,22,871.3,24,9.1,24,5.8,24,12,15.9,37, ,28, ,0,G,1.2,1000
72572024127,1/20/2023,40.77069,-111.96503,1288.4,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",31.5,24,25.3,24,1020.9,22,873.1,24,9.1,24,7,24,15,999.9,37, ,28, ,0.01,G,999.9,1000
