STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,TEMP,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNDP,FRSHTT
72572024127,1/1/2022,40.77069,-111.96503,1288.4,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",19.5,24,11.2,24,1017.1,24,868.5,24,10,24,5.9,24,12,999.9,33.1, ,9, ,0.06,G,2,0
72572024127,1/2/2022,40.77069,-111.96503,1288.4,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",16.3,24,6.9,24,1033.9,24,881.8,24,10,24,5.7,24,8.9,999.9,28, ,9, ,0,G,2,0
72572024127,1/3/2022,40.77069,-111.96503,1288.4,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",19.9,24,12.2,24,1026.5,24,875.9,24,9.8,24,2.7,24,8,999.9,34, ,10, ,0,G,2,0
72572024127,1/4/2022,40.77069,-111.96503,1288.4,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",33,24,20.6,24,1016.6,22,869.8,24,9.9,24,7.2,24,20,28.9,41, ,12.9, ,0,G,2,1000
72572024127,1/5/2022,40.77069,-111.96503,1288.4,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",35.8,24,29.9,24,1017.1,23,870.8,24,8.7,24,5.7,24,11.1,999.9,42.1, ,24.1, ,0,G,1.2,11000
72572024127,1/6/2022,40.77069,-111.96503,1288.4,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",39.9,24,36.9,24,1015.8,18,870.5,24,5.9,24,4.7,24,8.9,999.9,51.1, ,30, ,0.37,G,1.2,110000
72572024127,1/7/2022,40.77069,-111.96503,1288.4,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",47.2,24,32.5,24,1007.5,24,863.9,24,10,24,11.6,24,25.1,35,57.9, ,35.1, ,0.01,G,999.9,0
72572024127,1/8/2022,40.77069,-111.96503,1288.4,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",41.2,24,30,24,1011.6,24,867.2,24,10,24,5.5,24,13,27,57.9, ,33.1, ,0.01,G,999.9,10000
72572024127,1/9/2022,40.77069,-111.96503,1288.4,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",31.9,24,22.3,24,1032.5,24,883.6,24,10,24,2.5,24,6,999.9,45, ,25, ,0,I,999.9,0
72572024127,1/10/2022,40.77069,-111.96503,1288.4,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",30.7,24,22.5,24,1038.6,24,888.5,24,10,24,3.6,24,9.9,999.9,41, ,24.1, ,0,G,999.9,0
72572024127,1/11/2022,40.77069,-111.96503,1288.4,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",30.7,24,23,24,1036.1,24,886.3,24,8.8,24,3.6,24,7,999.9,41, ,24.1, ,0,G,999.9,0
72572024127,1/12/2022,40.77069,-111.96503,1288.4,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",32.6,24,23.8,24,1035.4,24,885.9,24,7.4,24,5,24,8.9,999.9,45, ,24.1, ,0,G,999.9,0
72572024127,1/13/2022,40.77069,-111.96503,1288.4,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",33.1,24,26.9,24,1029.6,24,881.2,24,6,24,3.4,24,8.9,999.9,45, ,26.1, ,0,G,999.9,0
72572024127,1/14/2022,40.77069,-111.96503,1288.4,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",33.3,24,27.4,24,1027.4,24,879.2,24,6,24,4.5,24,8.9,999.9,43, ,27, ,0,G,999.9,0
72572024127,1/15/2022,40.77069,-111.96503,1288.4,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",32.7,24,25.8,24,1034.3,24,885.1,24,8.1,24,4.8,24,8,999.9,45, ,25, ,0,G,999.9,0
72572024127,1/16/2022,40.77069,-111.96503,1288.4,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",31,24,25.1,24,1028.2,23,879.8,24,5.9,24,2.9,24,7,999.9,45, ,21.9, ,0,G,999.9,100000
72572024127,1/17/2022,40.77069,-111.96503,1288.4,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",29.7,24,25,24,1023.5,24,875.3,24,4.9,24,3.1,24,5.1,999.9,41, ,21.9, ,0,G,999.9,100000
72572024127,1/18/2022,40.77069,-111.96503,1288.4,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",30.6,24,26.4,24,1019,20,871.5,24,3.3,24,2,24,6,999.9,39.9, ,23, ,0,G,999.9,100000
72572024127,1/19/2022,40.77069,-111.96503,1288.4,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",30.2,24,26.6,24,1023.1,18,875.5,24,3.1,24,2.9,24,8.9,999.9,39.9, ,25, ,0,G,999.9,100000
