STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,TEMP,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNDP,FRSHTT
72572024127,1/1/2018,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",31.2,24,21.9,24,1028,24,879.4,24,9.9,24,2.6,24,5.1,999.9,44.1, ,23, ,0,G,999.9,0
72572024127,1/2/2018,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",31.4,24,23.2,24,1031.8,24,882.8,24,9.5,24,2.9,24,8,999.9,44.1, ,23, ,0,G,999.9,100000
72572024127,1/3/2018,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",29.3,24,21.3,24,1031.3,24,882,24,9.2,24,3.7,24,7,999.9,44.1, ,21.9, ,0,G,999.9,100000
72572024127,1/4/2018,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",29.2,24,21.3,24,1027,24,878.2,24,9.3,24,2,24,7,999.9,44.1, ,19, ,0,G,999.9,100000
72572024127,1/5/2018,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",31.2,24,24.3,24,1026.7,24,878.1,24,8.3,24,2.3,24,8,999.9,46, ,19, ,0,G,999.9,100000
72572024127,1/6/2018,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",32.4,24,27.3,24,1024.1,21,875.9,24,3.7,24,2.7,24,8.9,999.9,46, ,23, ,0,G,999.9,111000
72572024127,1/7/2018,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",35.7,24,33.6,24,1024.2,16,876.7,24,2.3,24,3.7,24,8,999.9,46, ,28.9, ,0.23,G,999.9,111000
72572024127,1/8/2018,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",31.7,24,31,24,1022.9,16,874.6,24,1.1,24,4.3,24,9.9,999.9,46, ,26.1, ,0.01,G,999.9,100000
72572024127,1/9/2018,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",42.8,24,36.8,24,1012,24,867.3,24,8.5,24,8.1,24,19,24.1,51.1, ,26.1, ,0.02,G,999.9,110000
72572024127,1/10/2018,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",45.6,24,38.9,24,1005.4,21,862.1,24,9.6,24,7.4,24,14,999.9,51.1, ,37.9, ,0.06,C,999.9,10000
72572024127,1/11/2018,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",39.1,24,28.2,24,1020.6,24,874.3,24,10,24,6.6,24,17.1,25.1,48.9, ,33.1, ,0,H,999.9,1000
72572024127,1/12/2018,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",47.5,24,30,24,1021.9,24,876.3,24,10,24,8,24,18.1,28,53.1, ,33.1, ,0,G,999.9,0
72572024127,1/13/2018,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",42.5,24,28.2,24,1030.4,24,883.3,24,10,24,4.5,24,8,999.9,54, ,35.1, ,0,G,999.9,0
