STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,TEMP,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNDP,FRSHTT
72572024127,1/30/2017,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",20.7,24,16.6,24,1036.8,15,885.3,24,5.3,24,3.7,24,8.9,999.9,28.9, ,10.9, ,0,G,1.2,100000
72572024127,1/31/2017,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",22.3,24,18.5,24,1027.4,19,877.5,24,3.2,24,4,24,9.9,999.9,30, ,17.1, ,0,G,1.2,100000
72572024127,2/1/2017,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",26.5,24,22.2,24,1021.5,24,872.8,24,5.4,24,3.2,24,8,999.9,34, ,19.9, ,0,G,1.2,0
72572024127,2/2/2017,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",29,24,25.3,24,1020,22,872.1,24,5.5,24,3.4,24,11.1,999.9,37.9, ,21.9, ,0,G,1.2,11000
72572024127,2/3/2017,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",34.3,24,29.8,24,1017.7,19,871.3,24,4.3,24,3.6,24,12,999.9,48.9, ,23, ,0.03,G,1.2,100000
72572024127,2/4/2017,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",47,24,33.2,24,1013.4,24,868.8,24,10,24,9.2,24,15,22.9,54,*,42.1,*,0,G,1.2,10000
72572024127,2/5/2017,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",44.8,24,33.2,24,1014.2,24,869.6,24,10,24,6.5,24,17.1,21,55.9, ,35.1, ,0.01,G,999.9,0
72572024127,2/6/2017,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",49.5,24,30.4,24,1005.1,24,862.3,24,10,24,15.3,24,22,33,55, ,35.1, ,0,G,999.9,10000
72572024127,2/7/2017,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",49.2,24,35.9,24,1004.2,24,861.6,24,10,24,17.2,24,25.1,35.9,59, ,45, ,0,G,999.9,10000
72572024127,2/8/2017,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",49.6,24,33,24,1013.8,24,869.9,24,10,24,8.9,24,14,20,61, ,39.9, ,0,G,999.9,0
72572024127,2/9/2017,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",55,24,39.1,24,1015.1,24,871.4,24,10,24,9.2,24,24.1,32.1,66, ,39.9, ,0,G,999.9,10000
72572024127,2/10/2017,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",57.4,24,39,24,1008.6,24,866.5,24,9.8,24,13.1,24,20,28,66, ,44.1, ,0,G,999.9,10000
72572024127,2/11/2017,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.8,24,37.4,24,1018.7,17,872.5,24,8,24,6.7,24,20,25.1,45,*,34,*,0.75,G,999.9,10000
72572024127,2/12/2017,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",34.1,24,26.4,24,1029.5,24,881.5,24,10,24,5.5,24,13,999.9,46, ,27, ,0.01,G,999.9,0
72572024127,2/13/2017,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",32.7,24,24.3,24,1028.4,24,880,24,10,24,3.8,24,9.9,999.9,42.1, ,25, ,0,G,999.9,0
72572024127,2/14/2017,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",33.8,24,24.4,24,1026.7,24,878.7,24,10,24,3.4,24,8,999.9,45, ,25, ,0,G,999.9,0
72572024127,2/15/2017,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",36.6,24,27.7,24,1026.3,24,878.7,24,9.8,24,4,24,8.9,999.9,51.1, ,26.1, ,0,G,999.9,0
72572024127,2/16/2017,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",41.2,24,28.7,24,1016.4,24,870.8,24,9.9,24,6.9,24,15.9,22.9,61, ,27, ,0,G,999.9,0
72572024127,2/17/2017,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",44.1,24,33.2,24,1006.9,24,863.4,24,9.9,24,5.3,24,14,999.9,61, ,28, ,0,G,999.9,10000
72572024127,2/18/2017,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",48.5,24,35.7,24,1001.8,24,859.1,24,10,24,9.7,24,17.1,26,55.9, ,32, ,0.01,G,999.9,10000
72572024127,2/19/2017,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",48.4,24,37.7,24,1001.5,24,859.2,24,9.9,24,8.2,24,17.1,999.9,55.9, ,43, ,0,G,999.9,10000
72572024127,2/20/2017,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",47.5,24,35.5,24,1012.1,24,868,24,10,24,14.2,24,28,35.9,55, ,41, ,0.12,G,999.9,0
72572024127,2/21/2017,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",55.2,24,37.2,24,1013.2,24,869.9,24,10,24,23.1,24,29.9,40,64, ,41, ,0,G,999.9,0
72572024127,2/22/2017,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",38.7,24,34.2,24,1014,17,870,24,9.2,24,7.8,24,26,32.1,64, ,33.1, ,0.39,G,999.9,11000
72572024127,2/23/2017,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",31.5,24,27.1,24,1008.8,16,863.3,24,7.3,24,7.9,24,20,24.1,41, ,28, ,0.14,G,1.2,111000
72572024127,2/24/2017,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",28.6,24,20.4,24,1016.8,23,869.4,24,8.7,24,7.4,24,14,20,32,*,24.8,*,0.01,G,1.2,1000
72572024127,2/25/2017,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",26.5,24,15.3,24,1021.5,24,873,24,10,24,6.7,24,11.1,999.9,34, ,21, ,0.02,G,1.2,1000
72572024127,2/26/2017,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",28.4,24,17,24,1015.7,24,868.3,24,10,24,9,24,17.1,22.9,41, ,21, ,0,G,1.2,0
72572024127,2/27/2017,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",35.2,24,24.9,24,1004.8,14,860.1,24,7,24,10.3,24,19,28,41, ,21.9, ,0,G,2,101000
72572024127,2/28/2017,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",28.6,24,20.2,24,1012.8,23,866.3,24,10,24,6.8,24,19,22.9,39.9, ,21.9, ,0.19,G,1.2,1000
72572024127,3/1/2017,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",32.5,24,22.9,24,1028.8,24,879.9,24,10,24,5,24,12,999.9,42.1, ,21.9, ,0.01,G,1.2,1000
72572024127,3/2/2017,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",35.7,24,20,24,1032.8,24,884.2,24,10,24,6.9,24,9.9,999.9,50, ,28, ,0,G,999.9,0
72572024127,3/3/2017,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.7,24,23.3,24,1025.1,24,878.2,24,10,24,6.1,24,13,999.9,57, ,28, ,0,G,999.9,0
72572024127,3/4/2017,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",50.2,24,26,24,1011.4,24,867.5,24,10,24,12.5,24,27,35,63, ,28.9, ,0,G,999.9,0
72572024127,3/5/2017,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",55.5,24,20.1,24,1000.1,24,858.8,24,10,24,22.8,24,32.1,48,63, ,43, ,0,G,999.9,0
72572024127,3/6/2017,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",32.8,24,20.8,24,1010.9,20,864,24,8.2,24,12.8,24,29.9,38.1,62.1, ,27, ,0.27,G,2,111000
72572024127,3/7/2017,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",36.1,24,18.9,24,1022.8,24,875.5,24,10,24,8.1,24,14,19,48, ,27, ,0,G,2,0
72572024127,3/8/2017,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",47.5,24,28,24,1022.8,24,876.9,24,10,24,5.2,24,14,999.9,60.1, ,28.9, ,0,G,999.9,0
72572024127,3/9/2017,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",50,24,32.2,24,1021.3,24,876.3,24,10,24,5.3,24,11.1,999.9,64, ,37.9, ,0,G,999.9,0
72572024127,3/10/2017,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",53.5,24,35.1,24,1020.6,24,876.1,24,10,24,5.5,24,9.9,999.9,64, ,37.9, ,0,G,999.9,0
72572024127,3/11/2017,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",50.1,24,39.7,24,1021.3,24,876.5,24,10,24,3.8,24,11.1,999.9,64, ,39, ,0,G,999.9,0
72572024127,3/12/2017,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",51.7,24,35.5,24,1020.2,24,875.5,24,10,24,6.2,24,12,999.9,61, ,39, ,0,G,999.9,0
72572024127,3/13/2017,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",50.1,24,29.1,24,1023.1,24,877.9,24,10,24,5.5,24,8,999.9,66, ,37.9, ,0,G,999.9,0
72572024127,3/14/2017,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",57.1,24,33.2,24,1019.6,24,875.5,24,10,24,6.2,24,11.1,999.9,73, ,37.9, ,0,G,999.9,0
72572024127,3/15/2017,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",59.6,24,32.8,24,1017.6,24,874.2,24,10,24,8,24,15,19,75.9, ,42.1, ,0,G,999.9,0
72572024127,3/16/2017,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",62.8,24,31.7,24,1014.6,24,872.3,24,10,24,6.5,24,13,999.9,75.9, ,46, ,0,G,999.9,0
72572024127,3/17/2017,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",57.7,24,37,24,1018.5,24,875,24,10,24,4.3,24,9.9,999.9,73.9, ,45, ,0,G,999.9,0
72572024127,3/18/2017,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",64.5,24,33.3,24,1015.3,24,872.8,24,10,24,10.4,24,25.1,29.9,79, ,45, ,0,G,999.9,0
72572024127,3/19/2017,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",63.4,24,37.6,24,1014.6,24,872.5,24,10,24,9.2,24,21,28,79, ,48, ,0,G,999.9,0
72572024127,3/20/2017,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",59,24,41.9,24,1014.5,24,871.6,24,10,24,6.1,24,20,28,75, ,48, ,0,G,999.9,0
72572024127,3/21/2017,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",65.8,24,32.6,24,1009.6,24,868.1,24,10,24,12.2,24,22,32.1,75, ,48.9, ,0,G,999.9,0
72572024127,3/22/2017,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",59.6,24,40.8,24,1007.4,24,866.1,24,9.8,24,9.9,24,22.9,29.9,75, ,51.1, ,0.01,G,999.9,10010
72572024127,3/23/2017,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",43.9,24,39.3,24,1006,14,863.7,24,7.2,24,7,24,15,17.1,62.1, ,33.1, ,1.17,G,999.9,11000
72572024127,3/24/2017,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",42.5,24,34.3,24,1019.9,24,873.9,24,9.9,24,5.9,24,15,18.1,59, ,33.1, ,0.98,G,999.9,0
72572024127,3/25/2017,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",49,24,37.2,24,1014.4,17,870.5,24,8.7,24,8.3,24,15,999.9,59, ,34, ,0,G,999.9,10000
72572024127,3/26/2017,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",42.8,24,34.4,24,1015.8,23,870.7,24,9.2,24,3.7,24,7,999.9,55.9, ,34, ,0.53,G,999.9,110000
72572024127,3/27/2017,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",47.5,24,35.7,24,1011,19,867.1,24,9.4,24,6.2,24,14,999.9,55, ,34, ,0.01,G,999.9,10000
72572024127,3/28/2017,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",43.8,24,34.5,24,1016.7,24,871.5,24,10,24,10.8,24,18.1,22.9,54, ,37.9, ,0.39,G,999.9,10000
72572024127,3/29/2017,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",45.8,24,31.6,24,1022,24,876.3,24,10,24,5.5,24,18.1,999.9,57, ,36, ,0,G,999.9,0
72572024127,3/30/2017,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",51.1,24,37.3,24,1008.7,23,865.7,24,9.9,24,7.6,24,17.1,34,57, ,36, ,0,G,999.9,10000
72572024127,3/31/2017,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",46.3,24,39.2,24,1001.2,24,858.7,24,10,24,8.3,24,14,999.9,55, ,41, ,0.15,G,999.9,10000
72572024127,4/1/2017,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",53,24,31.2,24,1013.1,24,869.5,24,10,24,9.4,24,17.1,28.9,60.1, ,41, ,0,G,999.9,0
72572024127,4/2/2017,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",48.7,24,37.7,24,1014.2,24,870.4,24,9.8,24,6.8,24,14,999.9,60.1, ,44.1, ,0,G,999.9,10000
72572024127,4/3/2017,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",44.6,24,28.4,24,1012.5,24,868,20,10,24,5,24,12,999.9,51.1, ,34, ,0.08,G,999.9,0
72572024127,4/4/2017,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",41.4,24,22.5,24,1016.7,24,871.4,24,10,24,9.3,24,14,25.1,51.1, ,33.1, ,0,G,999.9,0
72572024127,4/5/2017,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",43.7,24,20.3,24,1023.8,24,877.4,24,10,24,5.9,24,13,999.9,60.1, ,33.1, ,0,G,999.9,0
72572024127,4/6/2017,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",55.6,24,25.5,24,1016.5,24,872.5,24,10,24,10.6,24,19,28.9,75, ,33.1, ,0,G,999.9,0
72572024127,4/7/2017,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",66.2,24,27.3,24,1005.7,24,864.8,24,10,24,15.9,24,25.1,36.9,72,*,61,*,0,G,999.9,0
72572024127,4/8/2017,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",52,24,39.8,24,1004.4,22,862.9,24,9.4,24,13.8,24,25.1,35,70, ,39.9, ,0.05,G,999.9,10010
72572024127,4/9/2017,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",38.6,24,29.6,24,1017.4,18,870.1,24,8,24,11.3,24,25.1,34,59, ,33.1, ,1.1,G,1.2,11000
72572024127,4/10/2017,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",44,24,22.4,24,1020.8,24,874.9,24,10,24,7.7,24,12,19,61, ,33.1, ,0.14,G,999.9,0
72572024127,4/11/2017,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",49,24,32.5,24,1016.2,24,871.7,24,10,24,4.4,24,8.9,999.9,61, ,35.1, ,0,G,999.9,0
72572024127,4/12/2017,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",56.7,24,31.4,24,1013.4,24,870.1,24,10,24,8.6,24,17.1,22,73.9, ,37.9, ,0,G,999.9,0
72572024127,4/13/2017,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",67.2,24,27.4,24,1004.6,24,863.9,24,10,24,14.1,24,31.1,42.9,80.1, ,45, ,0,G,999.9,0
72572024127,4/14/2017,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",51.1,24,32.6,24,1010.8,24,868.1,24,10,24,10.8,24,31.1,40,80.1, ,43, ,0,G,999.9,0
72572024127,4/15/2017,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",46.4,24,27.1,24,1019.5,24,874.4,24,10,24,7.7,24,14,15,55.9, ,37, ,0,G,999.9,0
72572024127,4/16/2017,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",51.9,24,32,24,1017.6,24,873.1,24,10,24,4.1,24,9.9,999.9,69.1, ,37, ,0,G,999.9,0
72572024127,4/17/2017,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",62.9,24,33.6,24,1010.1,24,868.1,24,10,24,10,24,17.1,22,71.1, ,42.1, ,0,G,999.9,0
72572024127,4/18/2017,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",57.6,24,42.3,24,1010.7,24,868.4,24,10,24,6.7,24,17.1,999.9,71.1, ,52, ,0,G,999.9,10000
72572024127,4/19/2017,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",49.8,24,41.3,24,1019.2,19,873.8,24,9,24,6.6,24,24.1,28.9,61,*,44.6,*,0.65,G,999.9,10000
72572024127,4/20/2017,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",51.7,24,35.8,24,1017.6,24,873.4,24,9.8,24,7.6,24,20,999.9,62.1, ,45, ,0.01,G,999.9,10010
72572024127,4/21/2017,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",45.9,24,35.2,24,1022.1,21,876.4,24,9.7,24,6.5,24,15.9,26,55.9, ,39.9, ,0.35,G,999.9,10000
